@relation training_data

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute emotion {positive,neutral,negative}

@data
0.242824,-1.375,0.121412,-0.6875,1,-2,1,-2,0,0,0,8,negative
0.0271,-0.141667,0.0271,-0.070833,0,0,0,0,0,2,0,19,positive
0.536909,-0.041667,0.134227,-0.041667,0,0,0,0,0,0,0,7,positive
0.134354,-0.559793,0.067177,-0.139948,0,-2,0,-1,1,0,0,8,negative
0.018248,-0.166667,0.018248,-0.166667,0,0,0,0,1,0,0,16,neutral
0.089769,-0.190374,0.044884,-0.190374,0,0,0,0,0,0,0,9,neutral
0.452317,-0.146914,0.226159,-0.073457,0,-1,0,-1,1,1,0,6,positive
0.306045,-0.616818,0.102015,-0.308409,0,-7,0,-1,0,0,0,7,negative
0.21229,-0.064394,0.106145,-0.032197,0,0,0,0,0,0,0,4,positive
0.020678,0,0.010339,-1,0,0,0,0,0,0,0,12,neutral
0.119218,0,0.023844,-1,0,0,0,0,1,0,0,0,neutral
0.784012,0,0.261337,-1,1,0,1,0,0,2,0,18,positive
0.080375,0,0.040187,-1,0,0,0,0,0,0,0,6,neutral
0.031722,-0.041667,0.031722,-0.041667,0,0,0,0,0,0,0,1,positive
0.037935,-0.088243,0.037935,-0.029414,0,0,0,0,0,0,0,7,neutral
0.259354,0,0.259354,-1,2,-3,2,-3,0,1,0,11,positive
0.03641,-0.041667,0.03641,-0.041667,0,0,0,0,0,1,0,8,neutral
0.922755,-0.027595,0.184551,-0.027595,1,0,1,0,0,0,0,7,positive
0.75,-0.027595,0.75,-0.027595,2,0,1,0,0,1,0,3,positive
0.004078,0,0.002039,-1,2,-1,2,-1,0,0,0,18,positive
0.038335,0,0.019168,-1,3,0,1,0,0,3,0,6,positive
0.257626,-1.09824,0.051525,-0.18304,0,-3,0,-1,0,0,0,6,neutral
0.093507,-1.153287,0.031169,-0.288322,0,-1,0,-1,0,0,0,8,neutral
0.235537,0,0.117769,-1,0,0,0,0,0,0,0,14,neutral
0.647935,0,0.323968,-1,2,0,2,0,0,0,0,8,positive
0.754682,0,0.377341,-1,1,0,1,0,2,0,0,8,neutral
0,0,-1,-1,0,0,0,0,0,0,0,4,negative
0.020626,0,0.020626,-1,0,0,0,0,0,0,0,9,neutral
0.125,-0.214796,0.125,-0.107398,0,0,0,0,0,2,0,6,positive
0.193035,-0.009642,0.064345,-0.009642,0,-4,0,-2,0,0,0,11,negative
0,0,-1,-1,0,0,0,0,1,1,0,3,neutral
0,0,-1,-1,0,-1,0,-1,0,0,0,14,neutral
0.142562,-0.680364,0.142562,-0.136073,0,-3,0,-3,0,0,0,6,neutral
0.124776,0,0.041592,-1,0,-1,0,-1,0,0,0,2,neutral
0,0,-1,-1,0,0,0,0,0,0,0,9,neutral
0.415253,-0.041667,0.138418,-0.041667,1,0,1,0,0,0,0,5,positive
1.609863,-0.083333,0.321973,-0.083333,1,0,1,0,0,0,0,5,positive
1.066857,-0.11158,0.266714,-0.05579,0,0,0,0,0,0,0,6,neutral
0.03,0,0.015,-1,0,0,0,0,0,0,0,11,neutral
0.157229,-0.083843,0.031446,-0.041921,0,0,0,0,0,0,0,6,neutral
0.050462,-0.309503,0.050462,-0.103168,0,-1,0,-1,0,0,0,5,negative
0.033937,0,0.016968,-1,3,0,3,0,1,0,0,12,positive
0.0271,-0.034742,0.0271,-0.017371,0,0,0,0,0,1,0,2,negative
0.091442,0,0.045721,-1,0,0,0,0,0,0,0,10,neutral
0,-0.235929,-1,-0.078643,0,-2,0,-2,0,0,0,5,neutral
0.100093,-0.069644,0.050047,-0.034822,0,0,0,0,0,1,0,8,neutral
0,0,-1,-1,0,-3,0,-1,0,0,0,16,neutral
0.320814,0,0.080204,-1,1,0,1,0,0,0,0,3,positive
0.12,0,0.12,-1,0,-1,0,-1,0,0,0,1,neutral
0.021547,0,0.010773,-1,0,0,0,0,0,0,0,1,neutral
0.569658,0,0.189886,-1,0,-2,0,-2,0,0,0,8,negative
0.039307,-0.051181,0.039307,-0.02559,0,-5,0,-1,0,0,0,15,neutral
0.065948,-0.045455,0.032974,-0.045455,0,0,0,0,0,0,0,10,negative
1.22,-0.274902,0.61,-0.137451,2,-1,2,-1,0,0,0,13,positive
0.327838,-0.754156,0.08196,-0.377078,0,-1,0,-1,0,1,0,4,negative
0.893876,-0.083333,0.297959,-0.083333,1,0,1,0,0,0,0,4,positive
0.093899,-0.387193,0.0313,-0.193597,0,-1,0,-1,0,0,0,8,neutral
0.121787,0,0.060893,-1,1,0,1,0,1,0,0,6,neutral
0.199256,-0.666667,0.049814,-0.333333,0,0,0,0,0,0,0,5,neutral
0.198245,0,0.066082,-1,0,0,0,0,0,0,0,17,neutral
0.39,-0.125,0.39,-0.125,0,-2,0,-2,0,0,0,13,neutral
0.108072,0,0.054036,-1,0,-1,0,-1,0,0,0,11,neutral
0.668445,-0.1,0.222815,-0.1,2,0,2,0,0,0,0,7,positive
0.262755,0,0.131378,-1,0,0,0,0,0,0,0,15,neutral
0.069728,-0.12,0.069728,-0.12,0,0,0,0,0,1,0,7,negative
0.147036,-0.019185,0.049012,-0.019185,0,0,0,0,1,0,0,7,neutral
0,0,-1,-1,0,-2,0,-2,1,0,0,19,neutral
0.037935,-0.041667,0.037935,-0.041667,0,0,0,0,0,0,0,17,negative
0.180919,0,0.090459,-1,0,0,0,0,0,2,0,8,positive
0.247948,-0.497509,0.123974,-0.165836,1,0,1,0,0,1,0,7,positive
0.092906,-0.064021,0.030969,-0.02134,0,0,0,0,0,0,0,4,neutral
0.920455,0,0.460227,-1,1,0,1,0,0,0,0,11,neutral
0.195719,-0.006407,0.09786,-0.006407,0,-1,0,-1,0,0,0,9,neutral
0.422345,-0.125,0.140782,-0.125,2,0,2,0,0,0,0,3,negative
0,-0.184218,-1,-0.092109,0,0,0,0,0,0,0,2,neutral
0.738118,-0.766667,0.18453,-0.255556,1,0,1,0,0,0,0,7,negative
0.122049,-0.32677,0.040683,-0.108923,0,0,0,0,0,1,0,5,positive
0,0,-1,-1,0,0,0,0,0,0,0,10,neutral
0.128333,0,0.064167,-1,0,-2,0,-1,0,0,0,4,neutral
0.265092,-0.232993,0.053018,-0.116497,0,0,0,0,0,0,0,5,neutral
0,0,-1,-1,0,-3,0,-3,0,0,0,12,neutral
0.03124,0,0.01562,-1,0,0,0,0,0,1,0,6,neutral
0.164237,-0.067064,0.054746,-0.067064,0,0,0,0,1,2,0,16,positive
0.052993,-0.054304,0.026496,-0.018101,0,0,0,0,0,0,0,4,neutral
0.480668,0,0.160223,-1,1,0,1,0,0,0,0,10,positive
0.039307,-0.08,0.039307,-0.08,2,0,2,0,0,1,0,14,positive
0.039307,-0.142552,0.039307,-0.142552,0,0,0,0,1,8,0,38,positive
0.027092,-0.041667,0.013546,-0.041667,1,0,1,0,0,0,0,10,positive
0.732632,-0.027595,0.244211,-0.027595,2,0,2,0,0,7,0,17,positive
0,0,-1,-1,0,-1,0,-1,0,0,0,17,neutral
0.409957,0,0.081991,-1,0,0,0,0,1,0,0,5,neutral
0,-1.030252,-1,-0.257563,1,0,1,0,0,0,0,5,neutral
0.465909,-0.344685,0.465909,-0.172342,1,-1,1,-1,0,0,0,8,positive
0.199532,-0.041667,0.066511,-0.041667,0,0,0,0,0,1,0,10,neutral
0,-0.007526,-1,-0.007526,0,0,0,0,0,0,0,4,neutral
0.636364,-0.119319,0.636364,-0.119319,0,0,0,0,0,1,0,24,neutral
0.125,-0.027595,0.125,-0.027595,0,-1,0,-1,1,4,0,3,positive
0.7922,0,0.264067,-1,0,0,0,0,0,0,0,6,positive
0,-0.203913,-1,-0.203913,0,0,0,0,0,1,0,14,neutral
0.040174,0,0.040174,-1,0,0,0,0,0,0,0,11,neutral
0.515479,-0.036228,0.12887,-0.018114,2,0,2,0,0,0,0,4,positive
0.096475,-0.041667,0.048237,-0.041667,3,-1,1,-1,0,1,0,8,positive
0,0,-1,-1,0,0,0,0,0,1,0,13,neutral
0.179514,0,0.059838,-1,2,-2,2,-2,0,0,0,6,positive
0.125,0,0.125,-1,1,-2,1,-2,0,0,0,4,negative
0.039307,0,0.039307,-1,0,0,0,0,0,0,0,5,neutral
0.819741,-0.15773,0.273247,-0.052577,0,0,0,0,0,0,0,6,negative
0.333333,0,0.333333,-1,1,0,1,0,0,0,0,8,neutral
0,-0.52841,-1,-0.264205,0,-2,0,-2,0,0,0,5,neutral
0.134233,-0.184218,0.033558,-0.092109,0,0,0,0,0,0,0,4,neutral
0.123175,-0.27212,0.123175,-0.27212,2,0,2,0,0,0,0,13,neutral
0.026115,0,0.013058,-1,0,0,0,0,0,0,0,2,neutral
0.024635,0,0.024635,-1,0,0,0,0,0,0,0,10,neutral
0.07357,-0.041667,0.018393,-0.041667,0,0,0,0,0,0,0,3,neutral
0.109489,-0.711667,0.109489,-0.237222,1,0,1,0,0,2,0,6,positive
0.0271,0,0.0271,-1,0,0,0,0,0,0,0,6,positive
0.075716,-0.058196,0.037858,-0.029098,0,-1,0,-1,1,0,0,6,negative
0.222393,0,0.074131,-1,2,0,2,0,3,2,1,14,neutral
0.05102,-0.142552,0.05102,-0.142552,0,0,0,0,0,0,0,10,neutral
0.123132,-0.34057,0.061566,-0.113523,0,-1,0,-1,0,0,0,7,negative
0.4063,0,0.135433,-1,0,0,0,0,0,1,0,11,neutral
0.224071,-0.074703,0.056018,-0.024901,0,0,0,0,1,0,0,5,positive
0,-0.302345,-1,-0.100782,0,-1,0,-1,0,1,0,9,neutral
0.050462,0,0.050462,-1,1,0,1,0,1,0,0,21,neutral
0,-0.1,-1,-0.1,0,0,0,0,0,0,0,4,positive
0.125,-0.041667,0.125,-0.041667,0,-5,0,-1,0,0,0,12,negative
0.147895,-0.817837,0.036974,-0.408919,0,-3,0,-3,0,0,0,9,negative
0.125241,-0.584061,0.025048,-0.116812,0,0,0,0,0,0,0,12,neutral
0.1521,-0.285929,0.07605,-0.142964,1,-2,1,-2,1,1,0,13,negative
0.73817,-0.041667,0.246057,-0.041667,1,0,1,0,0,0,0,3,positive
0.126478,0,0.126478,-1,0,0,0,0,0,2,0,29,neutral
0.040487,-0.109489,0.013496,-0.109489,0,0,0,0,0,0,0,10,neutral
0,-0.453008,-1,-0.151003,0,-2,0,-1,0,0,0,10,negative
0.620276,0,0.206759,-1,0,0,0,0,0,0,0,7,neutral
0,-0.137444,-1,-0.045815,0,-1,0,-1,0,0,0,15,neutral
0,-0.007526,-1,-0.007526,0,0,0,0,0,3,0,1,positive
0,0,-1,-1,1,-1,1,-1,0,0,0,17,neutral
0.127412,0,0.127412,-1,0,0,0,0,0,0,0,8,neutral
0.031722,-0.15714,0.031722,-0.07857,0,0,0,0,0,9,0,39,neutral
0.859548,-0.881391,0.17191,-0.220348,1,0,1,0,0,0,0,3,negative
0.328934,0,0.054822,-1,0,-4,0,-1,0,0,0,9,negative
0.75,-0.375,0.75,-0.1875,4,0,1,0,0,1,0,9,positive
0.039779,-0.428691,0.01326,-0.142897,0,0,0,0,0,0,0,7,neutral
0.05,-0.06,0.05,-0.06,0,0,0,0,0,0,0,20,neutral
0.898687,0,0.299562,-1,2,0,1,0,0,3,0,11,positive
0.031722,0,0.031722,-1,0,0,0,0,0,0,0,11,neutral
0.054745,-0.041667,0.054745,-0.041667,0,0,0,0,0,1,0,17,neutral
0.100502,0,0.033501,-1,0,0,0,0,0,0,0,6,neutral
1.059166,-0.291667,0.211833,-0.145833,4,0,1,0,0,2,0,6,positive
0.978276,-0.165279,0.244569,-0.082639,3,0,1,0,0,3,0,5,positive
0.458333,-0.670455,0.458333,-0.335227,2,-2,2,-2,0,0,0,8,negative
0.083333,0,0.083333,-1,0,0,0,0,0,1,0,7,positive
0.148291,0,0.074145,-1,0,0,0,0,0,0,0,9,neutral
0.060349,-0.041667,0.020116,-0.041667,0,0,0,0,0,2,0,28,neutral
0.680891,-0.215,0.113482,-0.215,1,0,1,0,0,0,0,5,neutral
0.039307,0,0.039307,-1,0,0,0,0,0,0,0,12,neutral
0,0,-1,-1,0,0,0,0,0,0,0,30,neutral
0.127412,-0.1,0.127412,-0.1,0,0,0,0,0,0,0,3,positive
0.281723,-0.041667,0.093908,-0.041667,1,-2,1,-2,0,2,0,20,positive
0.160225,-0.034494,0.080113,-0.034494,0,-2,0,-1,0,2,0,29,neutral
0.077563,-0.175964,0.038781,-0.087982,0,0,0,0,0,0,0,10,positive
0,0,-1,-1,0,-1,0,-1,0,0,0,15,neutral
0,-0.027372,-1,-0.027372,1,0,1,0,0,3,0,15,positive
0.177874,0,0.088937,-1,0,-5,0,-1,0,4,0,10,neutral
0,0,-1,-1,1,-2,1,-2,0,0,0,15,negative
0.120891,-0.02,0.040297,-0.02,0,0,0,0,0,0,0,6,negative
0.112299,0,0.05615,-1,0,0,0,0,0,0,0,11,neutral
0.849054,0,0.212264,-1,1,0,1,0,0,0,0,7,positive
1.131803,0,0.282951,-1,3,0,1,0,1,0,0,4,positive
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,7,neutral
0.013903,0,0.006952,-1,0,0,0,0,0,0,0,5,positive
0.58566,-0.215,0.117132,-0.215,0,0,0,0,0,0,0,7,neutral
0.383212,0,0.191606,-1,0,-1,0,-1,0,0,0,5,positive
0.368343,-0.103282,0.122781,-0.051641,2,-1,2,-1,0,1,0,7,positive
0,-0.041667,-1,-0.041667,1,0,1,0,0,1,0,39,positive
0,-0.120044,-1,-0.060022,1,0,1,0,0,0,0,13,neutral
0.137543,-0.223485,0.034386,-0.074495,2,-2,1,-1,0,4,0,14,neutral
0.331418,0,0.066284,-1,1,0,1,0,0,9,0,10,neutral
0.521443,-0.042159,0.173814,-0.042159,0,0,0,0,0,0,0,4,positive
0.075251,-0.383828,0.037626,-0.191914,0,-1,0,-1,0,0,0,3,negative
0,0,-1,-1,0,0,0,0,0,0,0,16,neutral
0.931667,0,0.232917,-1,1,-1,1,-1,0,0,0,4,positive
0.254028,-0.027595,0.127014,-0.027595,1,-1,1,-1,0,0,0,7,neutral
0.782438,0,0.19561,-1,1,0,1,0,2,1,0,13,positive
0.01607,-0.027595,0.01607,-0.027595,0,0,0,0,1,0,0,13,neutral
0.081845,0,0.040922,-1,1,0,1,0,1,0,0,15,positive
0.023346,-0.091611,0.011673,-0.045805,0,0,0,0,1,2,0,12,neutral
0.120919,-0.083333,0.120919,-0.083333,0,0,0,0,0,0,0,4,negative
0.642895,-0.175848,0.214298,-0.043962,2,0,2,0,1,0,0,3,positive
0.784515,-0.045726,0.261505,-0.045726,3,0,1,0,1,1,0,6,positive
0.025826,0,0.025826,-1,0,0,0,0,0,0,0,23,neutral
0.258993,0,0.086331,-1,1,0,1,0,0,1,0,11,positive
0,-0.531724,-1,-0.132931,0,-5,0,-2,0,0,0,9,positive
0.839515,-0.215,0.279838,-0.215,2,-1,1,-1,0,0,0,3,negative
0,-0.041667,-1,-0.041667,0,0,0,0,0,0,0,2,neutral
0,-0.244319,-1,-0.122159,0,0,0,0,0,12,0,16,neutral
0,-0.014673,-1,-0.007336,0,0,0,0,0,0,0,13,neutral
0,0,-1,-1,0,0,0,0,0,0,0,7,neutral
0,0,-1,-1,0,-3,0,-3,0,0,0,17,neutral
0.237214,-0.174902,0.118607,-0.174902,0,0,0,0,0,2,0,7,negative
0.043335,-0.174902,0.021667,-0.174902,0,0,0,0,0,0,0,4,positive
0.24786,-0.041667,0.061965,-0.041667,1,0,1,0,0,7,0,8,positive
0.103294,-0.138515,0.103294,-0.046172,0,0,0,0,0,0,0,9,positive
0.75915,-0.035,0.379575,-0.035,1,0,1,0,0,0,0,10,positive
0.170452,-0.740196,0.056817,-0.246732,5,-3,1,-1,0,0,0,3,negative
0.003685,0,0.003685,-1,0,0,0,0,0,1,0,9,neutral
0.344736,-0.113636,0.114912,-0.113636,2,0,2,0,0,0,0,7,positive
0.038621,0,0.019311,-1,0,0,0,0,0,0,0,8,positive
0.199877,0,0.028554,-1,0,-1,0,-1,0,0,0,3,neutral
0.039307,-0.007526,0.039307,-0.007526,1,0,1,0,2,0,0,9,neutral
0.140613,-0.007526,0.046871,-0.007526,0,0,0,0,0,0,0,7,positive
0.010722,-0.375,0.010722,-0.375,0,0,0,0,0,0,0,8,neutral
0.069307,0,0.034653,-1,0,0,0,0,1,1,0,13,positive
0.114715,-0.527595,0.057357,-0.263798,0,0,0,0,1,0,0,0,positive
0.086618,-0.007526,0.043309,-0.007526,0,0,0,0,0,0,0,13,neutral
0.650471,-0.029898,0.216824,-0.014949,3,0,1,0,0,0,0,7,positive
0.050462,0,0.050462,-1,0,0,0,0,0,3,0,6,positive
1.166667,0,0.388889,-1,2,0,2,0,1,0,0,10,positive
0.128844,0,0.064422,-1,0,-1,0,-1,0,0,0,5,neutral
0,-0.007526,-1,-0.007526,2,0,2,0,0,0,0,5,positive
0,-0.121667,-1,-0.060833,2,0,2,0,0,0,0,6,positive
0.368843,0,0.184421,-1,2,0,2,0,0,2,0,5,positive
1.435185,-0.645,0.287037,-0.215,3,-3,1,-3,0,0,0,3,positive
0,0,-1,-1,0,0,0,0,0,4,0,13,positive
0.147424,-0.059688,0.073712,-0.059688,1,0,1,0,0,0,0,4,positive
0.125,0,0.125,-1,0,0,0,0,0,0,0,14,neutral
0.254807,0,0.127404,-1,0,-1,0,-1,0,1,0,21,neutral
0.051621,-0.007526,0.025811,-0.007526,0,0,0,0,0,0,0,6,positive
0.575857,-0.155303,0.115171,-0.077652,5,0,1,0,0,3,0,17,positive
0.120919,-0.276572,0.120919,-0.138286,0,0,0,0,0,0,0,7,neutral
0.75,-0.215,0.75,-0.215,2,0,2,0,0,0,0,28,positive
0.297052,-0.215,0.099017,-0.215,1,0,1,0,0,0,0,5,negative
0.833333,-0.068182,0.416667,-0.068182,0,-5,0,-1,0,0,0,8,negative
0.050208,0,0.050208,-1,5,0,1,0,0,2,0,10,positive
0,-0.027548,-1,-0.027548,0,0,0,0,0,0,0,18,neutral
0.091934,-0.013774,0.030645,-0.013774,0,0,0,0,0,0,0,5,neutral
0.050208,-0.36,0.050208,-0.36,0,0,0,0,1,0,0,18,neutral
0.19101,-0.793406,0.047752,-0.264469,0,-3,0,-3,0,0,0,7,negative
0,0,-1,-1,0,0,0,0,0,0,0,9,neutral
0,0,-1,-1,1,0,1,0,0,1,0,26,neutral
0.791667,0,0.395833,-1,2,0,2,0,1,0,0,9,positive
0.031722,-0.110929,0.031722,-0.055464,1,0,1,0,0,0,0,9,neutral
0.039307,0,0.039307,-1,1,0,1,0,0,0,0,11,neutral
0.237226,-0.019185,0.237226,-0.019185,1,0,1,0,0,0,0,4,neutral
0,-1.099063,-1,-0.549531,1,-3,1,-1,0,0,0,7,negative
0.030143,-0.041667,0.015072,-0.041667,0,-2,0,-2,0,0,0,5,neutral
0.039307,-0.038265,0.039307,-0.038265,0,0,0,0,0,0,0,2,neutral
0.161424,0,0.053808,-1,0,0,0,0,0,0,0,8,neutral
0.301718,-0.115111,0.100573,-0.03837,0,0,0,0,0,0,0,4,neutral
0.187328,0,0.093664,-1,0,-1,0,-1,0,0,0,12,neutral
1.324957,-0.06,0.220826,-0.06,0,0,0,0,0,2,0,4,positive
0.25,-0.215,0.25,-0.215,0,-4,0,-2,0,0,0,12,neutral
0.089515,-1.203786,0.044757,-0.240757,0,0,0,0,1,0,0,3,neutral
1.014959,-0.020339,0.202992,-0.020339,3,0,1,0,0,2,0,10,positive
0.170925,-0.069262,0.085462,-0.034631,0,-1,0,-1,0,0,0,6,neutral
0.414704,-0.141085,0.103676,-0.070542,0,0,0,0,0,0,0,4,neutral
0.120919,0,0.120919,-1,0,0,0,0,0,0,0,35,neutral
0.072263,-0.012193,0.036132,-0.012193,0,0,0,0,1,0,0,5,positive
0.34,-0.185277,0.34,-0.092639,1,0,1,0,0,3,0,0,negative
0.164307,-0.331561,0.054769,-0.11052,0,-2,0,-2,0,0,0,9,negative
0.032678,0,0.016339,-1,0,0,0,0,0,0,0,6,neutral
0.193462,-0.041667,0.048366,-0.041667,0,0,0,0,0,0,0,13,neutral
0.633543,0,0.316771,-1,0,0,0,0,0,0,0,13,negative
0.376408,0,0.188204,-1,1,0,1,0,0,1,0,5,neutral
0.247273,-0.041667,0.123636,-0.041667,2,0,2,0,0,0,0,9,positive
0,0,-1,-1,0,-2,0,-2,0,1,0,11,neutral
1.100627,0,0.220125,-1,2,-2,2,-1,0,0,0,3,positive
0.173652,-0.158673,0.057884,-0.052891,0,0,0,0,0,1,0,2,positive
0.120919,-0.046576,0.120919,-0.023288,0,0,0,0,0,2,0,17,positive
0,0,-1,-1,0,0,0,0,0,1,0,26,neutral
0.039388,-0.000389,0.019694,-0.000389,0,-1,0,-1,0,1,0,3,negative
0,-0.053085,-1,-0.026543,0,-2,0,-2,0,0,0,11,negative
0.030372,0,0.030372,-1,0,0,0,0,0,6,0,31,neutral
0,0,-1,-1,0,0,0,0,0,0,0,15,neutral
0.643333,0,0.214444,-1,0,0,0,0,0,0,0,2,neutral
0.695,0,0.695,-1,1,0,1,0,0,2,0,5,positive
0.259354,0,0.259354,-1,2,0,2,0,0,0,0,19,positive
0.013888,0,0.006944,-1,1,0,1,0,0,1,0,14,positive
0.098333,-0.174902,0.049167,-0.174902,0,-1,0,-1,0,0,0,5,negative
0.102499,0,0.034166,-1,0,0,0,0,1,0,0,8,neutral
0,0,-1,-1,0,0,0,0,0,0,0,19,neutral
0.329526,-0.105,0.054921,-0.0525,1,0,1,0,0,0,0,9,positive
0.117424,0,0.058712,-1,2,-2,2,-2,0,1,0,11,positive
0,0,-1,-1,2,0,2,0,0,0,0,23,neutral
0.860836,0,0.172167,-1,3,0,1,0,0,2,0,6,positive
0.59769,0,0.19923,-1,0,0,0,0,0,0,0,10,neutral
0.631134,0,0.210378,-1,0,0,0,0,0,0,0,8,neutral
0.305729,-0.041667,0.076432,-0.041667,0,0,0,0,0,1,0,5,positive
0.01607,-0.65228,0.01607,-0.32614,0,-3,0,-1,0,0,0,21,negative
0.265706,-0.119319,0.088569,-0.119319,0,0,0,0,0,0,0,9,neutral
0.154148,-0.151055,0.051383,-0.075527,0,-1,0,-1,0,1,0,26,neutral
0.240661,0,0.08022,-1,2,0,2,0,0,2,0,10,positive
0.070111,-0.050323,0.035055,-0.025161,0,0,0,0,1,1,0,8,neutral
0,0,-1,-1,0,-2,0,-2,0,0,0,9,neutral
0.233471,-0.034494,0.116736,-0.034494,0,-1,0,-1,0,0,0,11,neutral
0.03641,-0.049193,0.03641,-0.024596,0,-1,0,-1,0,0,0,16,neutral
0.152402,-0.861528,0.076201,-0.287176,0,-1,0,-1,0,0,0,8,neutral
0.793587,-0.341837,0.198397,-0.170918,3,0,1,0,0,0,0,3,positive
0.123201,0,0.0616,-1,0,-1,0,-1,2,2,1,10,neutral
0.065761,-0.256667,0.032881,-0.128333,0,0,0,0,0,0,0,9,neutral
0.259354,0,0.259354,-1,2,0,2,0,0,0,0,4,positive
0.167574,0,0.083787,-1,0,0,0,0,0,0,0,25,neutral
0.039307,-0.045455,0.039307,-0.045455,0,0,0,0,0,0,0,8,neutral
0.037935,-0.041667,0.037935,-0.041667,0,-3,0,-1,0,0,0,2,neutral
0.109489,-0.118613,0.109489,-0.118613,0,0,0,0,0,0,0,9,neutral
0.00986,-0.171487,0.00986,-0.085744,0,0,0,0,0,0,0,10,positive
0.767337,-0.652372,0.191834,-0.326186,1,0,1,0,1,0,0,2,neutral
0,-0.049193,-1,-0.024596,0,0,0,0,0,1,0,1,positive
0.0271,-0.026711,0.0271,-0.013356,0,0,0,0,0,0,0,4,neutral
0.736251,0,0.245417,-1,3,0,1,0,0,0,0,6,positive
0.034091,-0.638188,0.034091,-0.212729,1,-2,1,-2,0,2,0,10,positive
0,-0.041667,-1,-0.041667,0,0,0,0,1,0,0,5,neutral
0,-0.012526,-1,-0.006263,0,-2,0,-1,0,1,0,7,negative
0.434028,-0.075377,0.144676,-0.025126,2,0,1,0,0,0,0,6,positive
0.01669,-0.845,0.008345,-0.4225,0,0,0,0,0,0,0,3,negative
0.196667,-0.041913,0.098333,-0.020956,0,0,0,0,1,0,0,16,neutral
0.260936,-0.291667,0.065234,-0.291667,1,-2,1,-2,0,1,0,23,neutral
0.110434,-0.084662,0.055217,-0.042331,0,-3,0,-3,0,0,0,6,negative
0.25,-0.174902,0.25,-0.174902,1,0,1,0,0,4,0,14,positive
0,-0.102273,-1,-0.102273,0,0,0,0,0,0,0,5,neutral
0.0271,0,0.0271,-1,0,0,0,0,0,0,0,8,neutral
0.166667,-0.041667,0.083333,-0.041667,3,0,3,0,0,0,0,4,negative
0.083333,0,0.083333,-1,0,0,0,0,0,0,0,7,neutral
0.012626,0,0.012626,-1,0,-1,0,-1,0,2,0,9,neutral
0.234993,-0.049193,0.058748,-0.024596,0,0,0,0,0,0,0,3,neutral
0.103455,-0.041667,0.034485,-0.041667,0,0,0,0,0,0,0,4,neutral
0.680814,-0.11728,0.226938,-0.11728,2,-2,2,-2,0,0,0,4,positive
0,0,-1,-1,0,0,0,0,0,1,0,5,neutral
0.125,0,0.125,-1,0,0,0,0,0,0,0,9,neutral
0.050208,0,0.050208,-1,0,0,0,0,0,0,0,3,neutral
0,0,-1,-1,0,0,0,0,0,0,0,15,neutral
0.0271,-0.131934,0.0271,-0.065967,0,-2,0,-2,0,0,0,0,positive
1.06803,-0.02551,0.213606,-0.02551,1,-5,1,-1,0,0,0,4,positive
0.181114,-0.041667,0.181114,-0.041667,0,0,0,0,0,0,0,8,neutral
0,0,-1,-1,0,0,0,0,0,1,0,12,neutral
0.129373,-0.3148,0.064687,-0.1574,2,0,2,0,0,3,0,8,positive
0.09713,0,0.048565,-1,0,0,0,0,0,0,0,3,neutral
0,-0.666667,-1,-0.333333,0,0,0,0,0,0,0,3,neutral
1.487773,0,0.371943,-1,3,0,1,0,0,0,0,14,positive
0.196574,0,0.065525,-1,0,0,0,0,0,0,0,7,neutral
0.039307,0,0.039307,-1,0,0,0,0,0,1,0,3,neutral
0,-0.35,-1,-0.35,0,-1,0,-1,0,2,0,5,neutral
0.625,0,0.625,-1,2,0,2,0,0,0,0,7,positive
0,0,-1,-1,0,0,0,0,0,0,0,20,neutral
0.0271,-0.1,0.0271,-0.1,0,0,0,0,0,0,0,3,positive
0.564225,-0.585081,0.141056,-0.29254,1,-4,1,-2,0,0,0,2,positive
0,-0.015,-1,-0.015,0,0,0,0,0,0,0,11,positive
0.018248,-0.105682,0.018248,-0.052841,0,0,0,0,0,1,0,3,neutral
0,-0.011289,-1,-0.011289,0,0,0,0,0,0,0,23,neutral
0.319151,0,0.053192,-1,2,0,1,0,0,1,0,12,positive
0.507299,-0.041667,0.25365,-0.041667,2,0,2,0,0,0,0,9,positive
0.039307,-0.07,0.039307,-0.07,0,0,0,0,0,0,0,13,neutral
0,0,-1,-1,0,0,0,0,0,0,0,7,neutral
0,0,-1,-1,0,0,0,0,0,0,0,10,positive
1.235,-1.02871,0.6175,-0.257178,2,-5,2,-2,0,0,0,9,negative
0.101228,0,0.050614,-1,0,-1,0,-1,0,0,0,9,neutral
0,0,-1,-1,0,-3,0,-3,0,0,0,12,neutral
0.272087,-0.125,0.054417,-0.125,0,0,0,0,0,0,0,6,neutral
0,0,-1,-1,0,0,0,0,1,0,0,8,neutral
0.069728,-0.027595,0.069728,-0.027595,0,0,0,0,0,0,0,4,neutral
0.128182,-0.041667,0.064091,-0.041667,1,0,1,0,0,0,0,21,positive
0.092586,0,0.092586,-1,0,0,0,0,0,0,0,8,positive
0.080069,0,0.020017,-1,0,0,0,0,0,1,0,9,neutral
